IDVENTA;ID_USUARIO;FECHAVENTA;TIPOVENTA;IMPORTE;NUMVENTAS;IMPORTES;VP Informe;BONO;SUSCRIPCION;VP Listado
51114709,00;7458297,00;20/6/2019 0:00:00;VP Listado;6480000;1;6480000,00;;;;1
51121265,00;7836246,00;20/6/2019 0:00:00;VP Listado;3184020;1;3184020,00;;;;1
51122314,00;7749915,00;20/6/2019 0:00:00;VP Informe;65000;2;85000,00;1;;;
51126080,00;7854466,00;21/6/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
51132521,00;7854519,00;21/6/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51142124,00;7855921,00;22/6/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51155101,00;7735879,00;24/6/2019 0:00:00;VP Informe;35000;9;208000,00;1;;;
51158331,00;7847971,00;23/6/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51161347,00;7858229,00;25/6/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51165470,00;7858727,00;25/6/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51168549,00;7853142,00;25/6/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51183269,00;7860130,00;25/6/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51185612,00;7856779,00;26/6/2019 0:00:00;VP Informe;65000;2;100000,00;1;;;
51187215,00;7861309,00;26/6/2019 0:00:00;VP Informe;35000;2;70000,00;1;;;
51189577,00;7860695,00;26/6/2019 0:00:00;VP Informe;40000;10;848000,00;1;1;;
51195851,00;7861478,00;26/6/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51196009,00;7029441,00;26/6/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51210948,00;7630212,00;27/6/2019 0:00:00;VP Informe;40000;2;65000,00;1;;;
51229853,00;7854538,00;28/6/2019 0:00:00;VP Informe;15000;3;45000,00;1;;;
51239004,00;7864962,00;28/6/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
51241451,00;7865297,00;28/6/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
51247154,00;7866415,00;29/6/2019 0:00:00;VP Informe;65000;2;80000,00;1;;;
51247295,00;7866330,00;29/6/2019 0:00:00;VP Informe;40000;2;55000,00;1;;;
51248842,00;7417448,00;28/6/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
51250081,00;7865681,00;28/6/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51264457,00;7665156,00;1/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51266313,00;7868024,00;2/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51292484,00;7781441,00;3/7/2019 0:00:00;VP Informe;65000;2;135000,00;1;;;
51309464,00;7871425,00;3/7/2019 0:00:00;VP Informe;65000;2;105000,00;1;;;
51319355,00;7872455,00;4/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51325454,00;7873310,00;4/7/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
51332253,00;7256094,00;4/7/2019 0:00:00;VP Informe;65000;5;153000,00;1;;;
51338975,00;7874338,00;4/7/2019 0:00:00;VP Informe;35000;9;410000,00;1;;;
51341094,00;7874798,00;4/7/2019 0:00:00;VP Informe;70000;2;95000,00;1;;;
51343359,00;7875101,00;5/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51347975,00;7875564,00;5/7/2019 0:00:00;VP Informe;35000;9;688500,00;1;;;1
51350160,00;7875792,00;5/7/2019 0:00:00;VP Informe;65000;4;185000,00;1;;;
51355289,00;7876074,00;5/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51358449,00;7865559,00;5/7/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51362096,00;7794905,00;5/7/2019 0:00:00;Bono;150000;11;874000,00;1;1;1;
51362317,00;7876814,00;5/7/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
51375437,00;7878756,00;7/7/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
51376815,00;7879029,00;7/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51389147,00;7880382,00;8/7/2019 0:00:00;VP Informe;70000;7;460000,00;1;;;
51393125,00;7505931,00;8/7/2019 0:00:00;VP Listado;284000;2;1207000,00;;;;1
51396825,00;7881210,00;8/7/2019 0:00:00;VP Informe;25000;2;65000,00;1;;;
51397786,00;7881316,00;8/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51400898,00;7673043,00;8/7/2019 0:00:00;VP Informe;15000;3;125000,00;1;;;
51402241,00;7397842,00;9/7/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
51415766,00;7883315,00;9/7/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51416109,00;7883222,00;9/7/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
51426856,00;7884466,00;9/7/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51428988,00;7884791,00;10/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51434399,00;7566872,00;10/7/2019 0:00:00;VP Informe;70000;3;110000,00;1;;;
51434983,00;7885414,00;10/7/2019 0:00:00;VP Informe;70000;4;225000,00;1;;;
51441452,00;7380377,00;10/7/2019 0:00:00;Bono;1000000;1;1000000,00;;1;;
51446124,00;7217239,00;10/7/2019 0:00:00;VP Informe;40000;2;80000,00;1;;;
51449437,00;7885509,00;10/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51451259,00;7829561,00;10/7/2019 0:00:00;VP Informe;65000;2;100000,00;1;;;
51457392,00;7575475,00;11/7/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
51457510,00;6949555,00;11/7/2019 0:00:00;VP Informe;15000;4;60000,00;1;;;
51459926,00;7402822,00;11/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51474728,00;7275596,00;11/7/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
51476035,00;7889366,00;11/7/2019 0:00:00;Bono;150000;2;185000,00;1;1;;
51489922,00;7890966,00;12/7/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
51493508,00;7890320,00;12/7/2019 0:00:00;VP Informe;15000;3;65000,00;1;;;
51499132,00;7880685,00;12/7/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
51501476,00;7892255,00;12/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51501624,00;7033554,00;12/7/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51501664,00;6870818,00;12/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51501826,00;7674594,00;12/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51514660,00;7893490,00;14/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51519595,00;7894330,00;15/7/2019 0:00:00;VP Informe;15000;2;80000,00;1;;;
51524595,00;7891608,00;15/7/2019 0:00:00;VP Informe;15000;7;690000,00;1;1;;
51527821,00;7895431,00;15/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51534263,00;7572567,00;15/7/2019 0:00:00;VP Informe;25000;2;50000,00;1;;;
51534394,00;7875345,00;15/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51535226,00;7895869,00;15/7/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
51535686,00;7896161,00;15/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51538844,00;7895953,00;15/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51547247,00;7897609,00;16/7/2019 0:00:00;Bono;150000;1;150000,00;;1;;
51550685,00;7896620,00;16/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51551132,00;7897779,00;16/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51553011,00;7862569,00;16/7/2019 0:00:00;VP Listado;310980;1;310980,00;;;;1
51555101,00;7898616,00;16/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51555580,00;7898651,00;16/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51580502,00;7900831,00;17/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51583002,00;7891245,00;17/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51588921,00;7901727,00;17/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51593103,00;7721102,00;18/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51595196,00;7595478,00;18/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51598088,00;7850750,00;18/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51599480,00;7867123,00;18/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51600598,00;7629677,00;18/7/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
51615004,00;7902687,00;18/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51617013,00;7799115,00;18/7/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
51634764,00;7760993,00;19/7/2019 0:00:00;VP Informe;25000;2;60000,00;1;;;
51647505,00;7907631,00;20/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51650195,00;7742090,00;21/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51659497,00;7909261,00;22/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51673390,00;7909316,00;22/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51677743,00;7910917,00;22/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51678024,00;7758139,00;22/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51690630,00;7912242,00;23/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51705834,00;7913477,00;23/7/2019 0:00:00;VP Informe;70000;9;995000,00;1;1;;
51707967,00;7913856,00;23/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51708199,00;7787742,00;24/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51720670,00;7915059,00;24/7/2019 0:00:00;VP Informe;35000;2;75000,00;1;;;
51721820,00;7830776,00;24/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51725184,00;7915401,00;24/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51731389,00;7439690,00;24/7/2019 0:00:00;VP Informe;35000;2;70000,00;1;;;
51743813,00;7917443,00;25/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51765556,00;7919106,00;25/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51771889,00;7918941,00;26/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51776604,00;7919133,00;26/7/2019 0:00:00;Bono;150000;1;150000,00;;1;;
51780272,00;7919864,00;26/7/2019 0:00:00;VP Informe;65000;4;265000,00;1;;;
51780639,00;7090402,00;26/7/2019 0:00:00;Bono;150000;1;150000,00;;1;;
51784524,00;7896254,00;26/7/2019 0:00:00;Bono;150000;8;415000,00;1;1;;
51785340,00;7921052,00;26/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51799066,00;7921502,00;27/7/2019 0:00:00;VP Informe;15000;2;85000,00;1;;;
51800128,00;7921759,00;27/7/2019 0:00:00;VP Informe;35000;7;185000,00;1;;;
51801861,00;7922139,00;27/7/2019 0:00:00;VP Informe;15000;2;55000,00;1;;;
51806671,00;6989937,00;28/7/2019 0:00:00;VP Informe;25000;2;50000,00;1;;;
51808587,00;7912080,00;29/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51809014,00;7897373,00;29/7/2019 0:00:00;VP Informe;25000;2;50000,00;1;;;
51814372,00;7923687,00;29/7/2019 0:00:00;VP Informe;35000;3;255000,00;1;1;;
51818528,00;7096659,00;29/7/2019 0:00:00;VP Informe;40000;3;114000,00;1;;;
51820040,00;7831421,00;29/7/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
51830829,00;7422707,00;29/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51834020,00;6949054,00;29/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51834408,00;7637893,00;29/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51835724,00;7717285,00;29/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51848386,00;7568442,00;30/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51855070,00;7413369,00;31/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51855257,00;7927267,00;30/7/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
51855471,00;7927091,00;30/7/2019 0:00:00;Suscripción;252000;1;252000,00;;;1;
51877349,00;7928943,00;31/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51895417,00;7929813,00;31/7/2019 0:00:00;VP Informe;15000;3;80000,00;1;;;
51895668,00;7865509,00;31/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51901606,00;7453512,00;31/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51903640,00;7916252,00;31/7/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
51905375,00;7678588,00;31/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51905529,00;7929072,00;31/7/2019 0:00:00;Suscripción;414000;1;414000,00;;;1;
51905921,00;7910220,00;31/7/2019 0:00:00;VP Informe;15000;4;64000,00;1;;;
51906583,00;7905172,00;31/7/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51909688,00;7177212,00;1/8/2019 0:00:00;VP Informe;15000;4;100000,00;1;;;
51914412,00;7931370,00;1/8/2019 0:00:00;VP Informe;35000;2;70000,00;1;;;
51916251,00;7927949,00;1/8/2019 0:00:00;VP Informe;65000;2;105000,00;1;;;
51921641,00;7931956,00;1/8/2019 0:00:00;Bono;300000;1;300000,00;;1;;
51928356,00;7932685,00;1/8/2019 0:00:00;Bono;1000000;2;2000000,00;;1;;
51932635,00;7915404,00;1/8/2019 0:00:00;Bono;1000000;2;1500000,00;;1;;
51954843,00;7892288,00;2/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51958239,00;7935531,00;2/8/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
51965466,00;7936761,00;3/8/2019 0:00:00;VP Informe;35000;2;70000,00;1;;;
51968410,00;7937412,00;4/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
51968902,00;7937583,00;4/8/2019 0:00:00;VP Informe;15000;3;95000,00;1;;;
51980013,00;7938845,00;5/8/2019 0:00:00;Suscripción;414000;6;1854000,00;1;;1;
51989324,00;7824653,00;5/8/2019 0:00:00;VP Informe;15000;2;50000,00;1;;;
51990790,00;7937424,00;5/8/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
52005679,00;7075724,00;6/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52009739,00;7941424,00;6/8/2019 0:00:00;Bono;300000;6;3400000,00;1;1;;
52036597,00;7942952,00;7/8/2019 0:00:00;VP Informe;35000;4;205000,00;1;;;
52038378,00;7943238,00;7/8/2019 0:00:00;Suscripción;252000;4;1008000,00;;;1;
52055251,00;7945289,00;8/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52081150,00;7948258,00;9/8/2019 0:00:00;VP Informe;35000;4;140000,00;1;;;
52091947,00;7950041,00;10/8/2019 0:00:00;VP Informe;40000;2;80000,00;1;;;
52095175,00;7950725,00;11/8/2019 0:00:00;VP Informe;15000;15;360000,00;1;;;
52112855,00;7952679,00;12/8/2019 0:00:00;VP Listado;721;2;249221,00;;;;1
52114559,00;7952751,00;12/8/2019 0:00:00;VP Informe;40000;2;110000,00;1;;;
52116185,00;7952947,00;12/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52116764,00;7953026,00;12/8/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
52124308,00;7278787,00;13/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52131087,00;7954921,00;13/8/2019 0:00:00;VP Informe;15000;2;80000,00;1;;;
52131892,00;7955026,00;13/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52141233,00;7956401,00;13/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52144685,00;7953035,00;14/8/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
52151610,00;7957005,00;14/8/2019 0:00:00;VP Informe;65000;2;215000,00;1;1;;
52153404,00;7958038,00;14/8/2019 0:00:00;VP Informe;25000;10;1600000,00;1;1;;
52156335,00;7957935,00;14/8/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
52157067,00;7958311,00;14/8/2019 0:00:00;VP Informe;25000;8;236990,00;1;;;
52159964,00;7958581,00;14/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52160578,00;7958641,00;14/8/2019 0:00:00;VP Informe;15000;4;1090000,00;1;1;;
52162796,00;7958842,00;14/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52165138,00;7959243,00;15/8/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52180652,00;7955933,00;15/8/2019 0:00:00;Suscripción;252000;4;446900,00;1;1;1;
52189578,00;7961205,00;15/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52205676,00;7955186,00;16/8/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
52210293,00;7956989,00;16/8/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
52211842,00;7962996,00;16/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52226262,00;7965193,00;18/8/2019 0:00:00;Suscripción;414000;2;449000,00;1;;1;
52227966,00;7928244,00;19/8/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
52228493,00;7965769,00;19/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52230078,00;7966148,00;19/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52231422,00;7809619,00;20/8/2019 0:00:00;VP Informe;20000;2;60000,00;1;;;
52234357,00;7966790,00;20/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52234439,00;7821187,00;20/8/2019 0:00:00;VP Informe;20000;2;35000,00;1;;;
52244502,00;7907313,00;20/8/2019 0:00:00;VP Listado;653900;1;653900,00;;;;1
52245673,00;7967821,00;20/8/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
52249350,00;7916164,00;22/8/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52250315,00;7931519,00;20/8/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52252262,00;7968766,00;20/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52261340,00;7503076,00;21/8/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
52263453,00;7969764,00;21/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52275952,00;7971040,00;21/8/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
52291140,00;7972509,00;22/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52301320,00;7964932,00;22/8/2019 0:00:00;VP Informe;70000;4;280000,00;1;;;
52306173,00;7974389,00;23/8/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52313424,00;7975057,00;23/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52324683,00;7472047,00;24/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52327209,00;7463285,00;24/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52328507,00;7976865,00;24/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52331812,00;7970007,00;25/8/2019 0:00:00;VP Informe;25000;2;65000,00;1;;;
52332876,00;7978053,00;25/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52344885,00;7809074,00;26/8/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52349272,00;7979778,00;26/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52349855,00;7980083,00;26/8/2019 0:00:00;VP Informe;40000;6;175000,00;1;;;
52351266,00;7975739,00;26/8/2019 0:00:00;VP Informe;40000;2;190000,00;1;1;;
52361910,00;7978319,00;26/8/2019 0:00:00;VP Informe;15000;9;573980,00;1;1;;
52372685,00;7981815,00;27/8/2019 0:00:00;VP Informe;40000;8;335000,00;1;;;
52373811,00;7981759,00;27/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52403675,00;7984026,00;27/8/2019 0:00:00;VP Informe;35000;2;75000,00;1;;;
52404136,00;7592901,00;27/8/2019 0:00:00;VP Informe;25000;2;65000,00;1;;;
52412911,00;7853097,00;28/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52417367,00;7523205,00;28/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52421744,00;7983798,00;28/8/2019 0:00:00;VP Informe;15000;2;50000,00;1;;;
52425799,00;7986582,00;28/8/2019 0:00:00;VP Listado;295715;2;544215,00;;;;1
52429549,00;7987321,00;29/8/2019 0:00:00;Suscripción;414000;1;414000,00;;;1;
52431498,00;7347482,00;29/8/2019 0:00:00;VP Informe;15000;3;110000,00;1;;;
52431745,00;7893469,00;29/8/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52434413,00;7965213,00;29/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52435367,00;7305921,00;29/8/2019 0:00:00;VP Informe;70000;2;95000,00;1;;;
52436817,00;7987974,00;29/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52437073,00;7324233,00;29/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52440572,00;7909356,00;29/8/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52447169,00;7394354,00;29/8/2019 0:00:00;VP Informe;65000;2;80000,00;1;;;
52447187,00;7753628,00;29/8/2019 0:00:00;VP Informe;35000;4;175000,00;1;;;
52448288,00;7382218,00;29/8/2019 0:00:00;VP Informe;25000;2;90000,00;1;;;
52491040,00;7839934,00;30/8/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52493735,00;7399784,00;30/8/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52501378,00;7993711,00;1/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52507067,00;7904299,00;2/9/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52509884,00;7994813,00;2/9/2019 0:00:00;Suscripción;414000;1;414000,00;;;1;
52511816,00;6898307,00;2/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52517037,00;7916130,00;2/9/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
52518253,00;7995790,00;2/9/2019 0:00:00;VP Informe;35000;4;140000,00;1;;;
52518384,00;7978769,00;2/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52519836,00;7995890,00;2/9/2019 0:00:00;VP Informe;35000;3;180000,00;1;;;
52523157,00;7956181,00;2/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52530947,00;7997236,00;3/9/2019 0:00:00;VP Informe;35000;7;245000,00;1;;;
52538483,00;7998177,00;3/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52542575,00;7998477,00;3/9/2019 0:00:00;VP Informe;65000;5;245000,00;1;;;
52542761,00;7998518,00;3/9/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52544223,00;7854832,00;3/9/2019 0:00:00;VP Informe;35000;6;210000,00;1;;;
52546607,00;7999068,00;3/9/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52548952,00;7999427,00;4/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52552818,00;7999329,00;4/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52558168,00;7766732,00;4/9/2019 0:00:00;VP Informe;65000;4;210000,00;1;;;
52561592,00;7164298,00;4/9/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52565475,00;8001228,00;4/9/2019 0:00:00;VP Informe;40000;3;135000,00;1;;;
52581288,00;8001659,00;5/9/2019 0:00:00;VP Informe;35000;3;105000,00;1;;;
52611241,00;7582782,00;6/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52611583,00;8005772,00;6/9/2019 0:00:00;Bono;150000;2;300000,00;;1;;
52622956,00;7746630,00;6/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52628046,00;8007389,00;7/9/2019 0:00:00;VP Informe;70000;1;70000,00;1;;;
52629856,00;8007934,00;7/9/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52629889,00;8007966,00;7/9/2019 0:00:00;VP Informe;15000;6;149000,00;1;;;
52634289,00;7714788,00;8/9/2019 0:00:00;VP Informe;88000;1;88000,00;1;;;
52642619,00;8007016,00;9/9/2019 0:00:00;Bono;300000;1;300000,00;;1;;
52660516,00;7842887,00;9/9/2019 0:00:00;VP Informe;25000;1;25000,00;1;;;
52661304,00;7848265,00;10/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52665073,00;8012930,00;10/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52668143,00;8013278,00;10/9/2019 0:00:00;VP Informe;35000;3;105000,00;1;;;
52668705,00;7107169,00;10/9/2019 0:00:00;Bono;150000;1;150000,00;;1;;
52672991,00;8013645,00;10/9/2019 0:00:00;Bono;500000;3;1500000,00;;1;;
52682364,00;8014564,00;10/9/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
52688830,00;8008391,00;11/9/2019 0:00:00;VP Informe;35000;2;75000,00;1;;;
52695565,00;8016329,00;11/9/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
52695766,00;8016391,00;11/9/2019 0:00:00;VP Informe;65000;2;130000,00;1;;;
52700859,00;7978444,00;11/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52700879,00;7226511,00;11/9/2019 0:00:00;VP Informe;70000;4;160000,00;1;;;
52701948,00;8017042,00;11/9/2019 0:00:00;VP Informe;40000;3;80000,00;1;;;
52720158,00;7156982,00;12/9/2019 0:00:00;VP Informe;15000;4;190000,00;1;;;
52727959,00;8020030,00;12/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52736824,00;8020591,00;12/9/2019 0:00:00;VP Informe;15000;6;90000,00;1;;;
52743948,00;7972320,00;13/9/2019 0:00:00;VP Listado;1623930;1;1623930,00;;;;1
52744426,00;8021632,00;13/9/2019 0:00:00;VP Informe;25000;2;50000,00;1;;;
52744860,00;8021599,00;13/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52772780,00;8024067,00;14/9/2019 0:00:00;VP Informe;15000;1;15000,00;1;;;
52774504,00;8024253,00;14/9/2019 0:00:00;VP Informe;65000;4;145000,00;1;;;
52783522,00;7608586,00;16/9/2019 0:00:00;VP Informe;65000;2;135000,00;1;;;
52789865,00;8026497,00;16/9/2019 0:00:00;VP Informe;15000;2;50000,00;1;;;
52790484,00;7144194,00;16/9/2019 0:00:00;VP Informe;65000;1;65000,00;1;;;
52802277,00;8027402,00;16/9/2019 0:00:00;VP Informe;15000;3;95500,00;1;;;
52806780,00;7833861,00;16/9/2019 0:00:00;Bono;1000000;2;1500000,00;;1;;
52807580,00;8027613,00;16/9/2019 0:00:00;VP Informe;40000;1;40000,00;1;;;
52808709,00;8027645,00;16/9/2019 0:00:00;VP Informe;70000;4;250000,00;1;;;
52812122,00;8028063,00;16/9/2019 0:00:00;VP Informe;35000;1;35000,00;1;;;
52821546,00;8029168,00;17/9/2019 0:00:00;VP Informe;15000;2;30000,00;1;;;
52833177,00;8030453,00;17/9/2019 0:00:00;VP Listado;1349760;1;1349760,00;;;;1
